HNV,Genesis,1,24,"God said, ""Let the eretz bring forth living creatures after their kind, cattle, creeping things, and animals of the eretz after their kind,"" and it was so."
HNV,Genesis,1,25,"God made the animals of the eretz after their kind, and the cattle after their kind, and everything that creeps on the ground after its kind. God saw that it was good."
HNV,Genesis,1,26,"God said, ""Let us make man in our image, after our likeness: and let them have dominion over the fish of the sea, and over the birds of the sky, and over the cattle, and over all the eretz, and over every creeping thing that creeps on the eretz."""
HNV,Genesis,1,27,God created man in his own image. In God's image he created him; male and female he created them.
HNV,Genesis,1,28,"God blessed them. God said to them, ""Be fruitful, multiply, fill the eretz, and subdue it. Have dominion over the fish of the sea, over the birds of the sky, and over every living thing that moves on the eretz."""
HNV,Genesis,1,29,"God said, ""Behold, I have given you every herb yielding seed, which is on the surface of all the eretz, and every tree, which bears fruit yielding seed. It will be your food."
HNV,Genesis,1,30,"To every animal of the eretz, and to every bird of the sky, and to everything that creeps on the eretz, in which there is life, I have given every green herb for food."" And it was so."
HNV,Genesis,1,31,"God saw everything that he had made, and, behold, it was very good. There was evening and there was morning, the sixth day."
NET,Genesis,6,1,"When humankind began to multiply on the face of the earth, and daughters were born to them,"
NET,Genesis,6,2,the sons of God saw that the daughters of humankind were beautiful. Thus they took wives for themselves from any they chose.
NET,Genesis,6,3,"So the LORD said, ""My spirit will not remain in humankind indefinitely, since they are mortal. They will remain for 120 more years."""
NET,Genesis,6,4,"The Nephilim were on the earth in those days (and also after this) when the sons of God were having sexual relations with the daughters of humankind, who gave birth to their children. They were the mighty heroes of old, the famous men."
NET,Genesis,6,5,But the LORD saw that the wickedness of humankind had become great on the earth. Every inclination of the thoughts of their minds was only evil all the time.
NET,Genesis,6,6,"The LORD regretted that he had made humankind on the earth, and he was highly offended."
NET,Genesis,6,7,"So the LORD said, ""I will wipe humankind, whom I have created, from the face of the earth - everything from humankind to animals, including creatures that move on the ground and birds of the air, for I regret that I have made them."""
NET,Genesis,6,8,But Noah found favor in the sight of the LORD.
NET,Genesis,6,9,This is the account of Noah. Noah was a godly man; he was blameless among his contemporaries. He walked with God.
NET,Genesis,6,10,"Noah had three sons: Shem, Ham, and Japheth."
NET,Genesis,6,11,The earth was ruined in the sight of God; the earth was filled with violence.
NET,Genesis,6,12,"God saw the earth, and indeed it was ruined, for all living creatures on the earth were sinful."
NET,Genesis,6,13,"So God said to Noah, ""I have decided that all living creatures must die, for the earth is filled with violence because of them. Now I am about to destroy them and the earth."
NET,Genesis,6,14,"Make for yourself an ark of cypress wood. Make rooms in the ark, and cover it with pitch inside and out."
NET,Genesis,6,15,"This is how you should make it: The ark is to be 450 feet long, 75 feet wide, and 45 feet high."
NET,Genesis,6,16,"Make a roof for the ark and finish it, leaving 18 inches from the top. Put a door in the side of the ark, and make lower, middle, and upper decks."
NET,Genesis,6,17,"I am about to bring floodwaters on the earth to destroy from under the sky all the living creatures that have the breath of life in them. Everything that is on the earth will die,"
NET,Genesis,6,18,"but I will confirm my covenant with you. You will enter the ark - you, your sons, your wife, and your sons' wives with you."
NET,Genesis,6,19,"You must bring into the ark two of every kind of living creature from all flesh, male and female, to keep them alive with you."
NET,Genesis,6,20,"Of the birds after their kinds, and of the cattle after their kinds, and of every creeping thing of the ground after its kind, two of every kind will come to you so you can keep them alive."
NET,Genesis,6,21,"And you must take for yourself every kind of food that is eaten, and gather it together. It will be food for you and for them."
NET,Genesis,6,22,And Noah did all that God commanded him - he did indeed.
NET,Genesis,8,1,But God remembered Noah and all the wild animals and domestic animals that were with him in the ark. God caused a wind to blow over the earth and the waters receded.
NET,Genesis,8,2,"The fountains of the deep and the floodgates of heaven were closed, and the rain stopped falling from the sky."
NET,Genesis,8,3,"The waters kept receding steadily from the earth, so that they had gone down by the end of the 150 days."
NET,Genesis,8,4,"On the seventeenth day of the seventh month, the ark came to rest on one of the mountains of Ararat."
NET,Genesis,8,5,"The waters kept on receding until the tenth month. On the first day of the tenth month, the tops of the mountains became visible."
NET,Genesis,8,6,"At the end of forty days, Noah opened the window he had made in the ark"
NET,Genesis,8,7,and sent out a raven; it kept flying back and forth until the waters had dried up on the earth.
NET,Genesis,8,8,Then Noah sent out a dove to see if the waters had receded from the surface of the ground.
NET,Genesis,8,9,"The dove could not find a resting place for its feet because water still covered the surface of the entire earth, and so it returned to Noah in the ark. He stretched out his hand, took the dove, and brought it back into the ark."
NET,Genesis,8,10,He waited seven more days and then sent out the dove again from the ark.
NET,Genesis,8,11,"When the dove returned to him in the evening, there was a freshly plucked olive leaf in its beak! Noah knew that the waters had receded from the earth."
NET,Genesis,8,12,"He waited another seven days and sent the dove out again, but it did not return to him this time."
NET,Genesis,8,13,"In Noah's six hundred and first year, in the first day of the first month, the waters had dried up from the earth, and Noah removed the covering from the ark and saw that the surface of the ground was dry."
NET,Genesis,8,14,And by the twenty-seventh day of the second month the earth was dry.
NET,Genesis,8,15,"Then God spoke to Noah and said,"
NET,Genesis,8,16,"""Come out of the ark, you, your wife, your sons, and your sons' wives with you."
NET,Genesis,8,17,"Bring out with you all the living creatures that are with you. Bring out every living thing, including the birds, animals, and every creeping thing that creeps on the earth. Let them increase and be fruitful and multiply on the earth!"""
NET,Genesis,8,18,"Noah went out along with his sons, his wife, and his sons' wives."
NET,Genesis,8,19,"Every living creature, every creeping thing, every bird, and everything that moves on the earth went out of the ark in their groups."
NET,Genesis,8,20,Noah built an altar to the LORD. He then took some of every kind of clean animal and clean bird and offered burnt offerings on the altar.
NET,Genesis,8,21,"And the LORD smelled the soothing aroma and said to himself, ""I will never again curse the ground because of humankind, even though the inclination of their minds is evil from childhood on. I will never again destroy everything that lives, as I have just done."
NET,Genesis,8,22,"""While the earth continues to exist, planting time and harvest, cold and heat, summer and winter, and day and night will not cease."""
